OptionLongName,Strike,Expiration,CallPut,ImpliedVolatility,Volume,OpenInterest,Delta
SPX 151219C1575000,1575,12/19/2015,C,0.203052,0,1431,0.70222
SPX 151219P1575000,1575,12/19/2015,P,0.201131,0,2337,-0.260677
SPX 151219C1600000,1600,12/19/2015,C,0.19991,2,10267,0.685635
SPX 151219P1600000,1600,12/19/2015,P,0.198024,0,11944,-0.277381
SPX 151219C1625000,1625,12/19/2015,C,0.1972,1,4054,0.668172
SPX 151219P1625000,1625,12/19/2015,P,0.195175,0,3651,-0.294909
SPX 151219C1650000,1650,12/19/2015,C,0.19415,0,7847,0.650164
SPX 151219P1650000,1650,12/19/2015,P,0.192266,0,7197,-0.313106
SPX 151219C1675000,1675,12/19/2015,C,0.191092,0,2993,0.631459
SPX 151219P1675000,1675,12/19/2015,P,0.189503,0,2296,-0.332034
SPX 151219C1700000,1700,12/19/2015,C,0.188489,0,7637,0.611985
SPX 151219P1700000,1700,12/19/2015,P,0.186859,12,11621,-0.351644
SPX 151219C1725000,1725,12/19/2015,C,0.18567,0,960,0.591921
SPX 151219P1725000,1725,12/19/2015,P,0.183944,0,1765,-0.37186
SPX 151219C1750000,1750,12/19/2015,C,0.182837,0,4106,0.571231
SPX 151219P1750000,1750,12/19/2015,P,0.180808,0,4220,-0.392743
SPX 151219C1775000,1775,12/19/2015,C,0.180382,0,1780,0.549995
SPX 151219P1775000,1775,12/19/2015,P,0.178256,2,3556,-0.414225
SPX 151219C1800000,1800,12/19/2015,C,0.177572,0,9478,0.528174
SPX 151219P1800000,1800,12/19/2015,P,0.175749,18,5551,-0.436217
SPX 151219C1825000,1825,12/19/2015,C,0.175005,0,1941,0.505918
SPX 151219P1825000,1825,12/19/2015,P,0.173123,0,649,-0.458728
SPX 151219C1850000,1850,12/19/2015,C,0.172312,260,4744,0.483168
SPX 151219P1850000,1850,12/19/2015,P,0.170264,210,8,-0.481815
SPX 151219C1875000,1875,12/19/2015,C,0.169733,0,888,0.460087
SPX 151219P1875000,1875,12/19/2015,P,0.167412,0,0,-0.505361
SPX 151219C1900000,1900,12/19/2015,C,0.166802,0,5170,0.436404
SPX 151219P1900000,1900,12/19/2015,P,0.164854,0,1,-0.529067
SPX 151219C1925000,1925,12/19/2015,C,0.164317,2,638,0.412793
SPX 151219P1925000,1925,12/19/2015,P,0.162536,0,35,-0.552793
SPX 151219C1950000,1950,12/19/2015,C,0.162127,0,3350,0.389341
SPX 151219P1950000,1950,12/19/2015,P,0.159889,0,34,-0.576984
SPX 151219C1975000,1975,12/19/2015,C,0.160136,0,100,0.366164
SPX 151219P1975000,1975,12/19/2015,P,0.157417,0,0,-0.601068
SPX 151219C2000000,2000,12/19/2015,C,0.157389,1,17838,0.342108
SPX 151219P2000000,2000,12/19/2015,P,0.155558,0,620,-0.624273
SPX 151219C2025000,2025,12/19/2015,C,0.15576,0,190,0.319729
SPX 151219P2025000,2025,12/19/2015,P,0.152697,0,0,-0.648716
SPX 151219C2050000,2050,12/19/2015,C,0.153245,0,2134,0.296357
SPX 151219P2050000,2050,12/19/2015,P,0.150633,0,0,-0.671725
SPX 151219C2100000,2100,12/19/2015,C,0.149552,0,4606,0.252985
SPX 151219P2100000,2100,12/19/2015,P,0.14631,0,2,-0.716736
SPX 151219C2200000,2200,12/19/2015,C,0.142906,0,3945,0.175561
SPX 151219P2200000,2200,12/19/2015,P,0.13829,0,77,-0.797554
SPX 151219C2250000,2250,12/19/2015,C,0.139758,0,5662,0.142224
SPX 151219P2250000,2250,12/19/2015,P,0.134352,0,4,-0.832456
SPX 151219C2500000,2500,12/19/2015,C,0.132702,36,14374,0.04483
SPX 151219P2500000,2500,12/19/2015,P,0.118587,0,11,-0.93624
SPX 151219C3000000,3000,12/19/2015,C,0.141973,37,13218,0.006436
SPX 161216P100000,100,12/16/2016,P,0.578897,41,308,-0.000321
SPX 161216P200000,200,12/16/2016,P,0.461939,361,195,-0.000749
SPX 161216P300000,300,12/16/2016,P,0.423165,0,0,-0.002262
SPX 161216P400000,400,12/16/2016,P,0.385359,0,0,-0.004465
SPX 161216P500000,500,12/16/2016,P,0.360221,0,0,-0.008371
SPX 161216P550000,550,12/16/2016,P,0.347746,0,0,-0.010813
SPX 161216P600000,600,12/16/2016,P,0.337968,0,0,-0.014022
SPX 161216P650000,650,12/16/2016,P,0.32594,0,0,-0.017271
SPX 161216P700000,700,12/16/2016,P,0.317711,0,0,-0.021762
SPX 161216P750000,750,12/16/2016,P,0.310055,0,0,-0.027052
SPX 161216P800000,800,12/16/2016,P,0.302469,0,0,-0.033086
SPX 161216P850000,850,12/16/2016,P,0.295434,0,0,-0.040084
SPX 161216P900000,900,12/16/2016,P,0.288531,0,0,-0.047991
SPX 161216P925000,925,12/16/2016,P,0.285041,0,0,-0.05227
SPX 161216P950000,950,12/16/2016,P,0.281802,0,0,-0.05689
SPX 161216P975000,975,12/16/2016,P,0.278369,0,0,-0.061674
SPX 161216P1000000,1000,12/16/2016,P,0.275137,0,0,-0.066801
SPX 161216P1025000,1025,12/16/2016,P,0.272066,0,0,-0.072271
SPX 161216P1050000,1050,12/16/2016,P,0.269013,0,0,-0.078025
SPX 161216P1075000,1075,12/16/2016,P,0.265862,0,0,-0.084015
SPX 161216P1100000,1100,12/16/2016,P,0.262819,0,0,-0.090349
SPX 161216P1125000,1125,12/16/2016,P,0.259859,0,0,-0.097027
SPX 161216P1150000,1150,12/16/2016,P,0.256786,0,0,-0.103952
SPX 161216P1175000,1175,12/16/2016,P,0.253946,0,0,-0.111321
SPX 161216P1200000,1200,12/16/2016,P,0.251058,20,10,-0.118987
SPX 161216P1225000,1225,12/16/2016,P,0.248121,0,0,-0.126958
SPX 161216P1250000,1250,12/16/2016,P,0.245282,0,0,-0.135323
SPX 161216C1275000,1275,12/16/2016,C,0.242069,0,0,0.802257
SPX 161216P1275000,1275,12/16/2016,P,0.24252,0,0,-0.144079
SPX 161216C1300000,1300,12/16/2016,C,0.239423,0,0,0.793081
SPX 161216P1300000,1300,12/16/2016,P,0.239616,0,0,-0.153108
SPX 161216C1325000,1325,12/16/2016,C,0.238384,0,0,0.78267
SPX 161216P1325000,1325,12/16/2016,P,0.23684,0,0,-0.16257
SPX 161216C1350000,1350,12/16/2016,C,0.234813,0,0,0.773281
SPX 161216P1350000,1350,12/16/2016,P,0.234233,0,12,-0.17249
SPX 161216C1375000,1375,12/16/2016,C,0.232179,0,0,0.763013
SPX 161216P1375000,1375,12/16/2016,P,0.231587,0,0,-0.182759
SPX 161216C1400000,1400,12/16/2016,C,0.230616,0,0,0.751838
SPX 161216P1400000,1400,12/16/2016,P,0.2289,0,4,-0.193382
SPX 161216C1425000,1425,12/16/2016,C,0.228143,0,0,0.740763
SPX 161216P1425000,1425,12/16/2016,P,0.226224,0,10,-0.204397
SPX 161216C1450000,1450,12/16/2016,C,0.225606,0,0,0.729353
SPX 161216P1450000,1450,12/16/2016,P,0.223661,0,0,-0.215844
SPX 161216C1475000,1475,12/16/2016,C,0.223219,0,0,0.717504
SPX 161216P1475000,1475,12/16/2016,P,0.221088,0,500,-0.227671
SPX 161216C1500000,1500,12/16/2016,C,0.219664,0,1,0.70574
SPX 161216P1500000,1500,12/16/2016,P,0.218549,0,0,-0.239901
SPX 161216C1525000,1525,12/16/2016,C,0.217401,0,0,0.693067
SPX 161216P1525000,1525,12/16/2016,P,0.216086,0,0,-0.252545
SPX 161216C1550000,1550,12/16/2016,C,0.215932,0,0,0.679789
SPX 161216P1550000,1550,12/16/2016,P,0.213636,0,0,-0.265575
SPX 161216C1575000,1575,12/16/2016,C,0.212738,0,0,0.666679
SPX 161216P1575000,1575,12/16/2016,P,0.211143,0,0,-0.278975
SPX 161216C1600000,1600,12/16/2016,C,0.211133,0,2,0.652789
SPX 161216P1600000,1600,12/16/2016,P,0.208745,1,0,-0.292778
SPX 161216C1625000,1625,12/16/2016,C,0.208841,0,0,0.63873
SPX 161216P1625000,1625,12/16/2016,P,0.206429,0,0,-0.306966
SPX 161216C1650000,1650,12/16/2016,C,0.205805,0,400,0.6244
SPX 161216P1650000,1650,12/16/2016,P,0.204002,0,400,-0.321498
SPX 161216C1675000,1675,12/16/2016,C,0.204244,0,0,0.609589
SPX 161216P1675000,1675,12/16/2016,P,0.201687,0,0,-0.336399
SPX 161216C1700000,1700,12/16/2016,C,0.201883,1,48,0.594518
SPX 161216P1700000,1700,12/16/2016,P,0.199473,0,0,-0.351639
SPX 161216C1725000,1725,12/16/2016,C,0.198275,0,1,0.578988
SPX 161216P1725000,1725,12/16/2016,P,0.197088,0,0,-0.367214
SPX 161216C1750000,1750,12/16/2016,C,0.196073,0,3,0.563204
SPX 161216P1750000,1750,12/16/2016,P,0.194876,0,900,-0.383092
SPX 161216C1775000,1775,12/16/2016,C,0.194035,0,0,0.547175
SPX 161216P1775000,1775,12/16/2016,P,0.192699,0,0,-0.399253
SPX 161216C1800000,1800,12/16/2016,C,0.191815,0,150,0.530838
SPX 161216P1800000,1800,12/16/2016,P,0.190467,0,6,-0.415705
SPX 161216C1825000,1825,12/16/2016,C,0.189747,0,100,0.514309
SPX 161216P1825000,1825,12/16/2016,P,0.188342,0,100,-0.432376
SPX 161216C1850000,1850,12/16/2016,C,0.1877,100,114,0.497577
SPX 161216P1850000,1850,12/16/2016,P,0.186236,100,100,-0.449264
SPX 161216C1875000,1875,12/16/2016,C,0.185669,0,0,0.480668
SPX 161216P1875000,1875,12/16/2016,P,0.184144,0,0,-0.466345
SPX 161216C1900000,1900,12/16/2016,C,0.183735,0,1,0.463663
SPX 161216P1900000,1900,12/16/2016,P,0.182062,0,0,-0.483596
SPX 161216C1925000,1925,12/16/2016,C,0.181686,0,0,0.446448
SPX 161216P1925000,1925,12/16/2016,P,0.179945,0,0,-0.501024
SPX 161216C1950000,1950,12/16/2016,C,0.179855,0,0,0.42931
SPX 161216P1950000,1950,12/16/2016,P,0.177999,0,1,-0.518428
SPX 161216C1975000,1975,12/16/2016,C,0.17799,0,0,0.412091
SPX 161216P1975000,1975,12/16/2016,P,0.176014,0,0,-0.53594
SPX 161216C2000000,2000,12/16/2016,C,0.176132,3,96,0.394855
SPX 161216P2000000,2000,12/16/2016,P,0.174073,0,6,-0.553451
SPX 161216C2025000,2025,12/16/2016,C,0.174366,0,2,0.377735
SPX 161216P2025000,2025,12/16/2016,P,0.172175,0,0,-0.570917
SPX 161216C2050000,2050,12/16/2016,C,0.172566,0,0,0.360627
SPX 161216P2050000,2050,12/16/2016,P,0.170015,0,0,-0.588679
SPX 161216C2100000,2100,12/16/2016,C,0.169088,0,28,0.326866
SPX 161216P2100000,2100,12/16/2016,P,0.165129,0,0,-0.624919
SPX 161216C2150000,2150,12/16/2016,C,0.165865,0,0,0.294115
SPX 161216P2150000,2150,12/16/2016,P,0.162388,0,0,-0.657493
SPX 161216C2200000,2200,12/16/2016,C,0.162868,0,0,0.26271
SPX 161216P2200000,2200,12/16/2016,P,0.157786,0,0,-0.692141
SPX 161216C2250000,2250,12/16/2016,C,0.159926,0,0,0.232649
SPX 161216P2250000,2250,12/16/2016,P,0.15444,0,0,-0.723451
SPX 161216C2300000,2300,12/16/2016,C,0.157232,0,0,0.20452
SPX 161216P2300000,2300,12/16/2016,P,0.151246,0,0,-0.752899
SPX 161216C2400000,2400,12/16/2016,C,0.152437,0,0,0.154578
SPX 161216P2400000,2400,12/16/2016,P,0.146427,0,0,-0.803063
SPX 161216C2500000,2500,12/16/2016,C,0.148229,0,0,0.113341
SPX 161216P2500000,2500,12/16/2016,P,0.141009,0,0,-0.845944
SPX 161216C2600000,2600,12/16/2016,C,0.144557,0,11,0.080736
SPX 161216P2600000,2600,12/16/2016,P,0.136328,0,0,-0.878766
SPX 161216C2800000,2800,12/16/2016,C,0.140874,0,22,0.040564
SPX 161216P2800000,2800,12/16/2016,P,0.119357,0,0,-0.927818
SPX 161216C3000000,3000,12/16/2016,C,0.142861,0,22,0.023007
